site_id,lat,lon,is_existing,got_tower,got_wisp,tower_year,wisp_year
2378,14.797,-86.161,1,0,0,0,0
2379,14.797,-86.165,1,0,0,0,0
2381,14.8,-86.168,1,0,0,0,0
2382,14.795,-86.159,1,0,0,0,0
2390,14.809,-85.95,1,0,0,0,0
2391,14.805,-85.948,1,0,0,0,0
2392,14.806,-85.948,1,0,1,0,5
2395,14.799,-85.925,1,0,0,0,0
2396,14.81,-85.747,1,0,0,0,0
2397,14.81,-86.175,1,0,1,0,5
2398,14.817,-86.179,1,0,0,0,0
2407,14.824,-85.93,1,0,0,0,0
2409,14.824,-85.898,1,0,1,0,5
2410,14.818,-85.839,1,0,0,0,0
2411,14.835,-86.192,1,0,0,0,0
2412,14.837,-86.193,1,0,1,0,5
2413,14.828,-86.188,1,0,1,0,5
2417,14.825,-85.929,1,0,1,0,5
2418,14.825,-85.929,1,0,0,0,0
2420,14.827,-85.927,1,0,0,0,0
2425,14.831,-85.906,1,0,0,0,0
2432,14.835,-85.915,1,0,0,0,0
2433,14.836,-85.914,1,0,0,0,0
2434,14.838,-85.911,1,0,1,0,5
2439,14.826,-85.903,1,0,0,0,0
2440,14.833,-85.891,1,0,0,0,0
2443,14.838,-85.895,1,0,1,0,5
2449,14.833,-85.876,1,0,1,0,5
2451,14.839,-85.879,1,0,0,0,0
2452,14.835,-85.861,1,0,0,0,0
2453,14.835,-85.86,1,0,0,0,0
2454,14.836,-85.869,1,0,0,0,0
2455,14.837,-85.868,1,0,0,0,0
2456,14.838,-85.875,1,0,0,0,0
2457,14.839,-85.869,1,0,1,0,5
2458,14.84,-85.87,1,0,0,0,0
2459,14.84,-85.87,1,0,0,0,0
2461,14.829,-85.846,1,0,0,0,0
2462,14.829,-85.845,1,0,1,0,5
2473,14.832,-85.854,1,0,0,0,0
2474,14.835,-85.855,1,0,1,0,5
2475,14.829,-85.842,1,0,1,0,5
2476,14.829,-85.836,1,0,0,0,0
2477,14.832,-85.844,1,0,0,0,0
2478,14.841,-86.191,1,0,0,0,0
2479,14.852,-86.19,1,0,0,0,0
2483,14.84,-85.897,1,0,0,0,0
2484,14.84,-85.897,1,0,0,0,0
2486,14.841,-85.898,1,0,1,0,5
2489,14.841,-85.896,1,0,0,0,0
2490,14.842,-85.896,1,0,0,0,0
2534,14.843,-85.883,1,0,1,0,5
2535,14.843,-85.882,1,0,0,0,0
2577,14.866,-86.221,1,0,0,0,0
2578,14.862,-86.186,1,0,1,0,5
2579,14.863,-86.186,1,0,0,0,0
2580,14.867,-86.187,1,0,0,0,0
2581,14.868,-86.182,1,0,0,0,0
2582,14.868,-86.184,1,0,0,0,0
2589,14.855,-85.899,1,0,0,0,0
2592,14.856,-85.899,1,0,0,0,0
2593,14.856,-85.899,1,0,1,0,5
2595,14.856,-85.899,1,0,0,0,0
2614,14.867,-85.856,1,0,1,0,5
2615,14.867,-85.856,1,0,0,0,0
2616,14.871,-86.243,1,0,0,0,0
2617,14.879,-86.245,1,0,1,0,5
2618,14.882,-86.237,1,0,0,0,0
2619,14.883,-86.25,1,0,1,0,5
2621,14.884,-86.226,1,0,0,0,0
2622,14.884,-86.23,1,0,1,0,5
2625,14.884,-86.233,1,0,0,0,0
2626,14.884,-86.232,1,0,0,0,0
2627,14.876,-86.212,1,0,0,0,0
2628,14.879,-86.205,1,0,0,0,0
2629,14.88,-86.207,1,0,0,0,0
2630,14.881,-86.209,1,0,1,0,5
2632,14.882,-86.214,1,0,1,0,5
2639,14.871,-86.181,1,0,1,0,5
2640,14.871,-86.186,1,0,1,0,5
2641,14.872,-86.183,1,0,0,0,0
2642,14.872,-86.183,1,0,0,0,0
2645,14.874,-86.18,1,0,0,0,0
2646,14.875,-86.179,1,0,1,0,5
2648,14.876,-86.185,1,0,0,0,0
2649,14.876,-86.184,1,0,0,0,0
2650,14.878,-86.183,1,0,1,0,5
2652,14.878,-86.179,1,0,0,0,0
2653,14.879,-86.183,1,0,0,0,0
2654,14.879,-86.185,1,0,0,0,0
2656,14.88,-86.178,1,0,0,0,0
2658,14.87,-85.855,1,0,0,0,0
2659,14.871,-85.855,1,0,0,0,0
2660,14.874,-85.854,1,0,1,0,5
2661,14.876,-85.855,1,0,0,0,0
2662,14.883,-85.86,1,0,0,0,0
2663,14.884,-85.858,1,0,1,0,5
2664,14.891,-86.193,1,0,0,0,0
2665,14.891,-85.864,1,0,0,0,0
2666,14.896,-85.87,1,0,0,0,0
2667,14.896,-85.87,1,0,1,0,5
2668,14.896,-85.87,1,0,0,0,0
2669,14.896,-85.79,1,0,1,0,5
2670,14.908,-86.183,1,0,1,0,5
2671,14.912,-86.174,1,0,0,0,0
2672,14.909,-85.701,1,0,0,0,0
2673,14.909,-85.701,1,0,0,0,0
2674,14.91,-85.699,1,0,0,0,0
2676,14.916,-86.169,1,0,0,0,0
2677,14.924,-86.158,1,0,0,0,0
2678,14.927,-86.155,1,0,0,0,0
2679,14.928,-86.15,1,0,1,0,5
2680,14.928,-86.155,1,0,0,0,0
2681,14.927,-85.701,1,0,0,0,0
2682,14.927,-85.7,1,0,1,0,5
2683,14.959,-86.122,1,0,0,0,0
2684,14.96,-86.123,1,0,0,0,0
2685,14.972,-86.112,1,0,1,0,5
2686,14.979,-86.105,1,0,0,0,0
2687,14.984,-86.101,1,0,0,0,0
2688,14.986,-86.085,1,0,0,0,0
2693,15.001,-86.084,1,0,0,0,0
2694,15.003,-86.083,1,0,1,0,5
2695,15.009,-86.082,1,0,0,0,0
2699,15.005,-85.628,1,0,0,0,0
2700,15.005,-85.628,1,0,0,0,0
2701,15.023,-86.077,1,0,0,0,0
2702,15.027,-86.073,1,0,0,0,0
2703,15.023,-86.068,1,0,1,0,5
2704,15.024,-86.068,1,0,0,0,0
2705,15.024,-86.069,1,0,0,0,0
2706,15.026,-86.07,1,0,1,0,5
2710,15.027,-86.069,1,0,0,0,0
2711,15.032,-86.066,1,0,1,0,5
2712,15.033,-86.067,1,0,0,0,0
2713,15.032,-86.031,1,0,0,0,0
2714,15.032,-86.023,1,0,0,0,0
2715,15.032,-86.011,1,0,0,0,0
2716,15.035,-86.015,1,0,1,0,5
2717,15.032,-85.998,1,0,0,0,0
2718,15.033,-85.991,1,0,0,0,0
2719,15.033,-85.984,1,0,0,0,0
2722,15.035,-85.973,1,0,0,0,0
2723,15.037,-85.978,1,0,1,0,5
2724,15.044,-85.973,1,0,0,0,0
2726,15.049,-85.592,1,0,1,0,5
2729,15.057,-85.945,1,0,0,0,0
2730,15.057,-85.945,1,0,0,0,0
2731,15.06,-85.581,1,0,0,0,0
2732,15.067,-85.926,1,0,1,0,5
2733,15.073,-85.911,1,0,0,0,0
2734,15.078,-85.896,1,0,0,0,0
2735,15.086,-85.876,1,0,1,0,5
2736,15.089,-85.87,1,0,0,0,0
2737,15.092,-85.863,1,0,0,0,0
2738,15.082,-85.559,1,0,0,0,0
2740,15.083,-85.559,1,0,0,0,0
2741,15.083,-85.559,1,0,0,0,0
2744,15.084,-85.554,1,0,0,0,0
2745,15.085,-85.556,1,0,1,0,5
2746,15.118,-85.831,1,0,1,0,5
2747,15.122,-85.824,1,0,1,0,5
2749,15.125,-85.822,1,0,0,0,0
2750,15.135,-85.807,1,0,0,0,0
2752,15.155,-85.838,1,0,0,0,0
2753,15.144,-85.799,1,0,0,0,0
2754,15.159,-85.834,1,0,0,0,0
2755,15.155,-85.788,1,0,1,0,5
2756,15.156,-85.789,1,0,0,0,0
2757,15.163,-85.463,1,0,0,0,0
2758,15.166,-85.46,1,0,1,0,5
2759,15.17,-85.827,1,0,0,0,0
2761,15.177,-85.818,1,0,0,0,0
2762,15.181,-85.812,1,0,1,0,5
2763,15.183,-85.774,1,0,0,0,0
2764,15.184,-85.774,1,0,0,0,0
2765,15.196,-85.803,1,0,0,0,0
2766,15.197,-85.797,1,0,0,0,0
2767,15.186,-85.773,1,0,1,0,5
2768,15.203,-85.804,1,0,1,0,5
2769,15.203,-85.772,1,0,0,0,0
2776,15.213,-85.778,1,0,0,0,0
2777,15.214,-85.773,1,0,1,0,5
2778,15.214,-85.775,1,0,0,0,0
2779,15.214,-85.773,1,0,0,0,0
2780,15.203,-85.77,1,0,0,0,0
2781,15.211,-85.769,1,0,1,0,5
2782,15.212,-85.769,1,0,0,0,0
2783,15.212,-85.769,1,0,0,0,0
2785,15.204,-85.444,1,0,1,0,5
2786,15.22,-85.764,1,0,0,0,0
2787,15.222,-85.763,1,0,0,0,0
2788,15.226,-85.76,1,0,1,0,5
2789,15.252,-85.737,1,0,0,0,0
2790,15.274,-85.71,1,0,0,0,0
2813,15.285,-85.702,1,0,0,0,0
2814,15.288,-85.701,1,0,0,0,0
2815,15.294,-85.697,1,0,1,0,5
3254,15.337,-86.469,1,0,1,0,5
3461,15.361,-86.489,1,0,0,0,0
9376,14.2766,-86.0546,0,1,1,3,5
9377,14.2766,-85.8546,0,1,1,2,5
9407,14.3766,-86.5546,0,1,1,2,5
9409,14.3766,-86.3546,0,1,1,3,5
9410,14.3766,-86.2546,0,1,1,2,5
9439,14.4766,-86.6546,0,1,1,3,5
9442,14.4766,-86.3546,0,1,1,3,5
9446,14.4766,-85.8546,0,1,1,3,5
9475,14.5766,-86.6546,0,1,1,3,5
9477,14.5766,-86.4546,0,1,1,3,5
9480,14.5766,-85.9546,0,1,1,1,5
9482,14.5766,-85.7546,0,1,1,3,5
9511,14.6766,-86.7546,0,1,1,3,5
9519,14.6766,-85.5546,0,1,1,2,5
9548,14.7766,-86.8546,0,1,1,3,5
9551,14.7766,-86.5546,0,1,1,3,5
9553,14.7766,-86.3546,0,1,1,2,5
9555,14.7766,-85.6546,0,1,1,3,5
9557,14.7766,-85.4546,0,1,1,3,5
9592,14.8766,-86.6546,0,1,1,2,5
9594,14.8766,-86.4546,0,1,1,1,5
9639,14.9766,-86.8546,0,1,1,3,5
9640,14.9766,-86.7546,0,1,1,1,5
9644,14.9766,-86.3546,0,1,1,2,5
9651,14.9766,-85.3546,0,1,1,1,5
9690,15.0766,-86.7546,0,1,1,1,5
9692,15.0766,-86.5546,0,1,1,1,5
9694,15.0766,-86.3546,0,1,1,1,5
9696,15.0766,-86.1546,0,1,1,2,5
9700,15.0766,-85.3546,0,1,1,3,5
9748,15.1766,-85.9546,0,1,1,3,5
9783,15.2766,-86.5546,0,1,1,3,5
9786,15.2766,-86.2546,0,1,1,3,5
9793,15.2766,-85.3546,0,1,1,1,5
9863,15.4766,-85.7546,0,1,1,1,5
1063,13.687,-87.361,1,0,0,0,0
1064,13.688,-87.361,1,0,1,0,5
1065,13.685,-87.351,1,0,0,0,0
1066,13.686,-87.35,1,0,0,0,0
1073,13.692,-87.338,1,0,0,0,0
1077,13.704,-87.334,1,0,1,0,5
1078,13.706,-87.334,1,0,0,0,0
1080,13.701,-87.316,1,0,0,0,0
1081,13.702,-87.316,1,0,0,0,0
1083,13.704,-87.316,1,0,1,0,5
1084,13.705,-87.316,1,0,0,0,0
1085,13.706,-87.316,1,0,0,0,0
1089,13.708,-87.317,1,0,1,0,5
1104,13.732,-87.327,1,0,0,0,0
1105,13.743,-87.325,1,0,0,0,0
1107,13.734,-87.323,1,0,0,0,0
1108,13.734,-87.318,1,0,0,0,0
1112,13.737,-87.325,1,0,1,0,5
1115,13.739,-87.324,1,0,0,0,0
1117,13.74,-87.316,1,0,0,0,0
1119,13.744,-87.313,1,0,1,0,5
1122,13.752,-87.316,1,0,1,0,5
1123,13.753,-87.323,1,0,1,0,5
1124,13.754,-87.322,1,0,0,0,0
1125,13.754,-87.322,1,0,0,0,0
1127,13.757,-87.317,1,0,1,0,5
1128,13.758,-87.317,1,0,1,0,5
1130,13.76,-87.316,1,0,0,0,0
1131,13.756,-87.164,1,0,1,0,5
1132,13.761,-87.316,1,0,0,0,0
1133,13.761,-87.315,1,0,1,0,5
1135,13.764,-87.315,1,0,0,0,0
1136,13.764,-87.315,1,0,1,0,5
1137,13.764,-87.314,1,0,0,0,0
1138,13.766,-87.314,1,0,0,0,0
1142,13.769,-87.31,1,0,0,0,0
1145,13.768,-87.309,1,0,1,0,5
1146,13.772,-87.309,1,0,0,0,0
1149,13.775,-87.307,1,0,0,0,0
1152,13.787,-87.313,1,0,0,0,0
1153,13.788,-87.312,1,0,0,0,0
1154,13.788,-87.312,1,0,1,0,5
1155,13.789,-87.313,1,0,0,0,0
1156,13.79,-87.312,1,0,0,0,0
1157,13.79,-87.313,1,0,1,0,5
1158,13.79,-87.313,1,0,0,0,0
1159,13.79,-87.313,1,0,0,0,0
1171,13.785,-87.298,1,0,1,0,5
1172,13.786,-87.298,1,0,0,0,0
1173,13.787,-87.297,1,0,1,0,5
1174,13.789,-87.307,1,0,0,0,0
1175,13.783,-87.291,1,0,0,0,0
7627,14.0804,-87.1669,1,0,0,0,0
7628,14.0694,-87.1778,1,0,0,0,0
7643,14.0603,-87.219,1,0,1,0,5
7667,14.0515,-87.2009,1,0,1,0,5
7719,14.091,-87.1598,1,0,1,0,5
7887,14.0848,-87.17,1,0,0,0,0
7963,14.0874,-87.1584,1,0,0,0,0
7998,14.0477,-87.1938,1,0,0,0,0
8020,14.0585,-87.1774,1,0,1,0,5
8030,14.0486,-87.2129,1,0,1,0,5
8032,14.0486,-87.1976,1,0,0,0,0
8035,14.063,-87.1728,1,0,0,0,0
8039,14.0508,-87.2037,1,0,0,0,0
8056,14.0817,-87.1612,1,0,0,0,0
8058,14.0499,-87.182,1,0,0,0,0
8062,14.0555,-87.1807,1,0,0,0,0
8096,14.0455,-87.1881,1,0,1,0,5
8106,14.0506,-87.209,1,0,1,0,5
8227,14.0597,-87.1753,1,0,0,0,0
8312,14.0659,-87.1709,1,0,0,0,0
8343,14.0463,-87.1843,1,0,0,0,0
8344,14.0472,-87.183,1,0,0,0,0
8373,14.0704,-87.1668,1,0,0,0,0
8374,14.0718,-87.1658,1,0,0,0,0
8380,14.0911,-87.1573,1,0,0,0,0
8381,14.0921,-87.1549,1,0,0,0,0
8385,14.0509,-87.2024,1,0,0,0,0
8389,14.0771,-87.1666,1,0,1,0,5
8392,14.0551,-87.2219,1,0,0,0,0
8533,14.0811,-87.1628,1,0,1,0,5
8534,14.0528,-87.1819,1,0,0,0,0
8550,13.8193,-87.7024,1,0,0,0,0
8551,13.8485,-87.696,1,0,0,0,0
8579,14.2641,-87.3936,1,0,1,0,5
8580,14.2234,-87.3629,1,0,1,0,5
8581,14.2126,-87.3532,1,0,1,0,5
8583,14.1911,-87.3177,1,0,0,0,0
8604,14.0341,-87.1192,1,0,1,0,5
8605,14.0461,-87.0983,1,0,0,0,0
8606,14.0459,-87.0813,1,0,0,0,0
8607,14.0096,-87.0273,1,0,0,0,0
8609,14.01,-86.9924,1,0,1,0,5
8610,14.0253,-86.9565,1,0,0,0,0
8623,14.0333,-87.1312,1,0,1,0,5
8640,14.0921,-87.155,1,0,0,0,0
8641,14.0919,-87.1555,1,0,0,0,0
8730,14.283,-87.4036,1,0,0,0,0
8732,14.2685,-87.4001,1,0,0,0,0
8733,14.252,-87.3785,1,0,1,0,5
8747,14.059,-87.66,1,0,0,0,0
8748,14.0659,-87.6546,1,0,1,0,5
8773,13.7758,-87.6996,1,0,0,0,0
8782,14.2738,-87.4049,1,0,0,0,0
8796,14.2423,-87.3831,1,0,1,0,5
8797,14.2231,-87.3627,1,0,0,0,0
8800,14.1375,-87.2821,1,0,1,0,5
8801,14.1357,-87.2682,1,0,0,0,0
8802,14.1246,-87.2649,1,0,0,0,0
8803,14.1174,-87.2532,1,0,0,0,0
8804,14.1064,-87.2444,1,0,0,0,0
8805,14.0998,-87.2408,1,0,1,0,5
8812,14.0856,-87.2266,1,0,0,0,0
8813,14.0822,-87.2178,1,0,1,0,5
8814,14.0723,-87.2115,1,0,0,0,0
8816,14.0765,-87.1975,1,0,0,0,0
8819,14.0753,-87.1825,1,0,1,0,4
8820,14.0753,-87.1818,1,0,0,0,0
8821,14.0711,-87.1764,1,0,1,0,5
8822,14.0624,-87.1671,1,0,0,0,0
8823,14.0576,-87.1597,1,0,1,0,5
8824,14.0491,-87.156,1,0,0,0,0
8825,14.043,-87.1462,1,0,0,0,0
8827,14.2525,-87.3828,1,0,1,0,5
8833,14.0401,-87.0635,1,0,0,0,0
8834,14.0441,-87.0572,1,0,1,0,5
8835,14.0329,-87.0481,1,0,0,0,0
8837,14.0067,-87.0431,1,0,1,0,5
8838,14.0108,-86.9646,1,0,0,0,0
8839,14.032,-86.9304,1,0,0,0,0
8843,14.0889,-87.237,1,0,1,0,5
8847,14.0426,-86.9252,1,0,1,0,5
8848,14.0429,-86.9086,1,0,0,0,0
8875,14.0861,-87.1863,1,0,1,0,5
8876,14.0923,-87.1553,1,0,1,0,5
8900,14.0891,-87.1784,1,0,0,0,0
8948,14.0678,-87.2075,1,0,1,0,5
8949,14.0719,-87.2053,1,0,0,0,0
8966,14.0082,-86.9716,1,0,1,0,5
8967,14.0103,-86.9972,1,0,0,0,0
8970,14.0269,-86.9423,1,0,1,0,5
8971,14.0429,-86.909,1,0,0,0,0
8982,14.034,-87.1307,1,0,1,0,5
8983,14.0297,-87.1358,1,0,1,0,5
8984,14.0341,-87.1164,1,0,0,0,0
8985,14.0435,-87.1018,1,0,0,0,0
8988,14.0463,-87.0956,1,0,1,0,5
8989,14.0512,-87.0924,1,0,0,0,0
8990,14.0436,-87.0718,1,0,0,0,0
8991,14.0316,-87.0478,1,0,0,0,0
8993,14.0084,-87.0392,1,0,0,0,0
8994,14.0065,-87.0324,1,0,1,0,5
8995,14.0114,-87.0241,1,0,0,0,0
8997,14.011,-87.007,1,0,0,0,0
8998,14.0787,-87.2162,1,0,0,0,0
8999,14.0737,-87.2135,1,0,1,0,5
9000,14.0718,-87.2063,1,0,0,0,0
9001,14.0762,-87.1985,1,0,0,0,0
9002,14.0761,-87.1935,1,0,0,0,0
9003,14.0746,-87.1891,1,0,0,0,0
9004,14.0752,-87.1818,1,0,0,0,0
9005,14.0705,-87.1756,1,0,0,0,0
9007,14.0615,-87.1664,1,0,1,0,5
9008,14.0586,-87.1622,1,0,0,0,0
9009,14.0485,-87.1558,1,0,0,0,0
9010,14.0476,-87.1549,1,0,0,0,0
9011,14.0416,-87.143,1,0,0,0,0
9012,14.0314,-87.1436,1,0,0,0,0
9013,14.0286,-87.1416,1,0,0,0,0
9014,14.1388,-87.2831,1,0,0,0,0
9015,14.1459,-87.2921,1,0,1,0,5
9016,14.1377,-87.2695,1,0,0,0,0
9017,14.1331,-87.2654,1,0,0,0,0
9018,14.125,-87.2654,1,0,0,0,0
9020,14.1207,-87.2569,1,0,0,0,0
9021,14.1168,-87.2528,1,0,1,0,5
9022,14.1138,-87.2495,1,0,0,0,0
9023,14.107,-87.2448,1,0,1,0,5
9024,14.104,-87.2416,1,0,1,0,5
9025,14.0984,-87.2406,1,0,0,0,0
9026,14.0904,-87.2386,1,0,0,0,0
9027,14.087,-87.2333,1,0,0,0,0
9028,14.0854,-87.2262,1,0,1,0,5
9029,14.0856,-87.2203,1,0,0,0,0
9030,14.2332,-87.3741,1,0,0,0,0
9031,14.2221,-87.3616,1,0,0,0,0
9032,14.1882,-87.3147,1,0,1,0,5
9033,14.1955,-87.3389,1,0,0,0,0
9035,14.2018,-87.3465,1,0,0,0,0
9036,14.201,-87.3454,1,0,1,0,5
9039,14.1744,-87.3123,1,0,0,0,0
9040,14.1704,-87.3138,1,0,1,0,5
9041,14.196,-87.322,1,0,0,0,0
9042,14.1952,-87.3205,1,0,0,0,0
9043,14.1609,-87.2973,1,0,0,0,0
9044,14.1607,-87.297,1,0,0,0,0
9045,14.1439,-87.2868,1,0,0,0,0
9056,14.2895,-87.4196,1,0,0,0,0
9057,14.289,-87.4094,1,0,1,0,5
9058,14.2765,-87.4052,1,0,0,0,0
9059,14.2697,-87.4017,1,0,1,0,5
9060,14.2454,-87.3772,1,0,0,0,0
9061,14.2367,-87.3877,1,0,0,0,0
9078,13.7872,-87.6993,1,0,0,0,0
9106,13.7701,-87.7026,1,0,0,0,0
9138,14.0335,-87.052,1,0,0,0,0
9139,14.0332,-87.049,1,0,1,0,5
9141,14.0088,-87.0428,1,0,0,0,0
9142,14.0081,-87.0404,1,0,0,0,0
9143,14.0051,-87.0365,1,0,1,0,5
9144,14.0106,-86.964,1,0,0,0,0
9145,14.0275,-86.9408,1,0,0,0,0
9153,14.0719,-87.2056,1,0,1,0,5
9154,14.0764,-87.1978,1,0,1,0,5
9155,14.0746,-87.189,1,0,1,0,5
9156,14.0705,-87.1756,1,0,0,0,0
9158,14.0601,-87.1637,1,0,0,0,0
9159,14.0568,-87.1586,1,0,1,0,5
9160,14.0489,-87.1559,1,0,1,0,5
9162,14.0417,-87.1432,1,0,1,0,5
9164,14.0283,-87.1404,1,0,1,0,5
9165,14.0507,-87.0928,1,0,1,0,5
9167,14.0411,-87.0763,1,0,0,0,0
9169,14.1497,-87.2935,1,0,0,0,0
9170,14.1446,-87.2876,1,0,1,0,5
9171,14.1376,-87.2734,1,0,1,0,5
9172,14.1365,-87.2682,1,0,1,0,5
9174,14.1246,-87.265,1,0,1,0,5
9175,14.121,-87.2578,1,0,0,0,0
9176,14.1161,-87.2522,1,0,1,0,5
9177,14.1061,-87.2442,1,0,0,0,0
9178,14.0981,-87.2405,1,0,0,0,0
9179,14.0905,-87.2387,1,0,1,0,5
9180,14.0873,-87.2342,1,0,0,0,0
9181,14.087,-87.2311,1,0,1,0,5
9182,14.0856,-87.2201,1,0,1,0,5
9183,14.0788,-87.2162,1,0,0,0,0
9184,14.0736,-87.2134,1,0,0,0,0
9185,14.2455,-87.377,1,0,0,0,0
9186,14.2365,-87.3878,1,0,1,0,5
9187,14.2337,-87.3807,1,0,1,0,5
9190,14.1893,-87.3371,1,0,1,0,5
9191,14.1918,-87.3367,1,0,0,0,0
9193,14.2019,-87.3465,1,0,0,0,0
9195,14.2018,-87.3461,1,0,0,0,0
9196,14.1705,-87.3138,1,0,0,0,0
9197,14.1677,-87.3124,1,0,0,0,0
9198,14.1984,-87.3424,1,0,0,0,0
9199,14.1607,-87.297,1,0,1,0,5
9200,14.1589,-87.2949,1,0,0,0,0
9201,13.83,-87.6975,1,0,1,0,5
9210,13.8614,-87.697,1,0,0,0,0
9216,14.0822,-87.6511,1,0,0,0,0
9228,13.7746,-87.7001,1,0,1,0,5
9230,13.8399,-87.6971,1,0,0,0,0
9248,13.676599999999999,-87.5546,0,1,1,3,5
9254,13.7766,-87.5546,0,1,1,4,5
9255,13.7766,-87.4546,0,1,1,1,5
9264,13.8766,-87.5546,0,1,1,1,5
9265,13.8766,-87.4546,0,1,1,3,5
9267,13.8766,-87.2546,0,1,1,3,5
9268,13.8766,-87.1546,0,1,1,2,5
9269,13.8766,-87.0546,0,1,1,4,5
9285,13.9766,-87.5546,0,1,1,1,5
9287,13.9766,-87.3546,0,1,1,3,5
9309,14.0766,-87.4546,0,1,1,4,5
9332,14.1766,-87.5546,0,1,1,2,5
9334,14.1766,-87.1546,0,1,1,3,5
9335,14.1766,-87.0546,0,1,1,4,5
9336,14.1766,-86.9546,0,1,1,2,5
9364,14.2766,-87.2546,0,1,1,4,5
9366,14.2766,-87.0546,0,1,1,1,5
9368,14.2766,-86.8546,0,1,1,1,5
9400,14.3766,-87.2546,0,1,1,4,5
9401,14.3766,-87.1546,0,1,1,4,5
9403,14.3766,-86.9546,0,1,1,1,5
9405,14.3766,-86.7546,0,1,1,1,5
9432,14.4766,-87.3546,0,1,1,3,5
9435,14.4766,-87.0546,0,1,1,4,5
9437,14.4766,-86.8546,0,1,1,3,5
9467,14.5766,-87.4546,0,1,1,2,5
9469,14.5766,-87.2546,0,1,1,3,5
9470,14.5766,-87.1546,0,1,1,3,5
9472,14.5766,-86.9546,0,1,1,4,5
9474,14.5766,-86.7546,0,1,1,1,5
9506,14.6766,-87.2546,0,1,1,4,5
9508,14.6766,-87.0546,0,1,1,4,5
9510,14.6766,-86.8546,0,1,1,2,5
9545,14.7766,-87.1546,0,1,1,1,5
9547,14.7766,-86.9546,0,1,1,1,5
9586,14.8766,-87.2546,0,1,1,4,5
9588,14.8766,-87.0546,0,1,1,1,5
9636,14.9766,-87.1546,0,1,1,2,5
9638,14.9766,-86.9546,0,1,1,1,5
1092,13.703,-86.832,1,0,1,0,5
1102,13.721,-86.883,1,0,0,0,0
1120,13.741,-86.955,1,0,1,0,5
1870,14.058,-86.204,1,0,0,0,0
1871,14.058,-86.158,1,0,1,0,5
1872,14.058,-86.158,1,0,0,0,0
1873,14.071,-86.025,1,0,0,0,0
1874,14.076,-86.028,1,0,1,0,5
1875,14.076,-86.028,1,0,0,0,0
1876,14.076,-86.028,1,0,0,0,0
1877,14.081,-85.998,1,0,1,0,5
1878,14.081,-85.998,1,0,0,0,0
1879,14.084,-85.999,1,0,0,0,0
1880,14.148,-86.241,1,0,1,0,5
7640,14.0844,-86.8059,1,0,0,0,0
8394,13.8512,-86.5816,1,0,0,0,0
8493,13.8206,-86.5924,1,0,1,0,5
8494,13.8038,-86.5815,1,0,1,0,5
8495,13.8077,-86.5848,1,0,0,0,0
8586,14.0797,-86.8131,1,0,0,0,0
8618,14.0435,-86.8978,1,0,1,0,5
8619,14.0512,-86.8808,1,0,0,0,0
8620,14.0816,-86.8265,1,0,0,0,0
8657,14.0541,-86.7158,1,0,0,0,0
8669,14.0868,-86.8018,1,0,0,0,0
8670,14.0827,-86.7753,1,0,0,0,0
8671,14.0784,-86.7699,1,0,1,0,5
8672,14.0649,-86.736,1,0,0,0,0
8683,14.0757,-86.8357,1,0,0,0,0
8684,13.8875,-86.5655,1,0,0,0,0
8685,13.8992,-86.5716,1,0,1,0,5
8686,13.8409,-86.5858,1,0,1,0,5
8687,13.8319,-86.5899,1,0,0,0,0
8694,14.028,-86.5757,1,0,0,0,0
8695,14.0175,-86.572,1,0,0,0,0
8696,13.9866,-86.568,1,0,0,0,0
8697,13.9875,-86.5682,1,0,1,0,5
8698,13.8671,-86.5631,1,0,0,0,0
8704,14.0399,-86.6996,1,0,0,0,0
8705,14.0276,-86.6857,1,0,0,0,0
8706,14.016,-86.6581,1,0,0,0,0
8707,14.0188,-86.6558,1,0,0,0,0
8708,14.0162,-86.6442,1,0,1,0,5
8709,14.0149,-86.6378,1,0,0,0,0
8710,14.0211,-86.6097,1,0,1,0,5
8715,13.798,-86.5765,1,0,0,0,0
8716,13.9862,-86.5682,1,0,0,0,0
8849,14.0612,-86.8511,1,0,1,0,5
8850,14.076,-86.8506,1,0,0,0,0
8851,14.0743,-86.828,1,0,0,0,0
8852,14.0872,-86.793,1,0,1,0,5
8853,14.0844,-86.7772,1,0,1,0,5
8854,14.0808,-86.7754,1,0,0,0,0
8855,14.0772,-86.7635,1,0,0,0,0
8856,14.067,-86.7481,1,0,0,0,0
8857,14.0641,-86.7274,1,0,1,0,5
8858,14.0434,-86.7046,1,0,0,0,0
8859,14.0282,-86.5756,1,0,1,0,5
8860,14.0238,-86.5742,1,0,0,0,0
8861,14.0114,-86.5692,1,0,1,0,5
8862,13.9979,-86.5695,1,0,0,0,0
8863,13.9841,-86.5675,1,0,0,0,0
8864,13.9743,-86.5659,1,0,0,0,0
8865,13.9669,-86.564,1,0,0,0,0
8866,13.9359,-86.5584,1,0,1,0,5
8867,13.9162,-86.5574,1,0,0,0,0
8874,13.859,-86.5796,1,0,1,0,5
8884,14.0145,-86.6542,1,0,0,0,0
8885,14.019,-86.6253,1,0,0,0,0
8886,14.0211,-86.6091,1,0,0,0,0
8888,14.0264,-86.5841,1,0,0,0,0
8889,14.0279,-86.5795,1,0,0,0,0
8901,13.886,-86.5546,1,0,0,0,0
8902,13.8719,-86.5538,1,0,0,0,0
8903,13.8671,-86.5629,1,0,0,0,0
8904,13.8652,-86.5683,1,0,0,0,0
